model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,9,QMT,remove_endpoint_position,6,0.5718524765972818,0.8689888070782191,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,QMT,remove_triple_plus_position_plus_sign,11,0.6255565238462419,0.8570714804430716,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQM,raw,0,0.43014058470726013,0.4623804967038442,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQM,remove_sign,1,0.43121133974535664,0.4620809661909149,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQM,remove_triple_label,4,0.5009428171428809,0.45760364597677944,0.3684210526315789
distilbert-base-multilingual-cased,ar,10,NQM,remove_endpoint_position,6,0.4395138521752737,0.4628644678379379,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQM,remove_triple_plus_position_plus_sign,11,0.5017120772850087,0.45759542873203674,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQT,raw,0,0.6350166201591492,0.6903892114997395,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQT,remove_sign,1,0.6353536608217758,0.6936604715417213,0.47368421052631576
distilbert-base-multilingual-cased,ar,10,NQT,remove_triple_label,4,0.7038809197365293,0.6945656723004164,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQT,remove_endpoint_position,6,0.6550212587836056,0.7187415881231857,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NQT,remove_triple_plus_position_plus_sign,11,0.6955017425930439,0.7100785874197958,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,NMT,raw,0,0.6606966853141785,0.7584484304506739,0.3684210526315789
distilbert-base-multilingual-cased,ar,10,NMT,remove_sign,1,0.6621964175987352,0.7582160630396757,0.3684210526315789
distilbert-base-multilingual-cased,ar,10,NMT,remove_triple_label,4,0.677389670463253,0.7637800187396769,0.3684210526315789
distilbert-base-multilingual-cased,ar,10,NMT,remove_endpoint_position,6,0.6390864042406462,0.7463842420267157,0.3684210526315789
distilbert-base-multilingual-cased,ar,10,NMT,remove_triple_plus_position_plus_sign,11,0.6444199066469251,0.7530517695447814,0.2631578947368421
distilbert-base-multilingual-cased,ar,10,QMT,raw,0,0.471373051404953,0.5502821379969138,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,QMT,remove_sign,1,0.4645937608710294,0.5460380266593394,0.05263157894736842
distilbert-base-multilingual-cased,ar,10,QMT,remove_triple_label,4,0.5442070174776522,0.5540455134703933,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,QMT,remove_endpoint_position,6,0.46389923530375027,0.5564240841935937,0.5789473684210527
distilbert-base-multilingual-cased,ar,10,QMT,remove_triple_plus_position_plus_sign,11,0.5135701957102788,0.5444639181640696,0.5789473684210527
