model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,9,NQT,remove_triple_label,4,0.6106522551342686,0.6925120713569076,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NQT,remove_endpoint_position,6,0.5715665935276052,0.6809421741557291,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NQT,remove_triple_plus_position_plus_sign,11,0.6014507779702939,0.6856563263555793,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NMT,raw,0,0.24405242502689362,0.5652824352621264,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NMT,remove_sign,1,0.24266325355943377,0.5687658038258303,0.15789473684210525
intfloat/multilingual-e5-large,ar,9,NMT,remove_triple_label,4,0.25755078804164777,0.5722088960965878,0.05263157894736842
intfloat/multilingual-e5-large,ar,9,NMT,remove_endpoint_position,6,0.2534638362807901,0.5926432749800293,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NMT,remove_triple_plus_position_plus_sign,11,0.2695407517732996,0.604098374551215,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,QMT,raw,0,0.277908056974411,0.4969218032802567,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,QMT,remove_sign,1,0.2770318322283796,0.4962668369879512,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_triple_label,4,0.3046953726136385,0.49559146722526226,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_endpoint_position,6,0.30020656627561026,0.5082069733262333,0.05263157894736842
intfloat/multilingual-e5-large,ar,9,QMT,remove_triple_plus_position_plus_sign,11,0.3105602910195988,0.5099371142000194,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,raw,0,0.393677681684494,0.4448385117565776,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_sign,1,0.39326992077258177,0.44446905904430584,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_triple_label,4,0.42901613333064925,0.4477665720239814,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_endpoint_position,6,0.3997249468744905,0.4424728855002162,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_triple_plus_position_plus_sign,11,0.42141795693158257,0.44648439979793214,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQT,raw,0,0.40300312638282776,0.5152804639948617,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NQT,remove_sign,1,0.400563572511311,0.5147731418581131,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NQT,remove_triple_label,4,0.4375206068241855,0.5163761813860527,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NQT,remove_endpoint_position,6,0.40606138959276805,0.5067527507406481,0.47368421052631576
intfloat/multilingual-e5-large,ar,10,NQT,remove_triple_plus_position_plus_sign,11,0.4220073664454455,0.5118865103280724,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NMT,raw,0,0.22447632253170013,0.5978256253076957,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NMT,remove_sign,1,0.22450717024901384,0.5978916974556759,0.2631578947368421
intfloat/multilingual-e5-large,ar,10,NMT,remove_triple_label,4,0.2231175229864141,0.5975130671073943,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NMT,remove_endpoint_position,6,0.2225340355352341,0.5978341879234784,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NMT,remove_triple_plus_position_plus_sign,11,0.22157091368921294,0.6026378725313036,0.2631578947368421
intfloat/multilingual-e5-large,ar,10,QMT,raw,0,0.37808486819267273,0.5254994919583448,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_sign,1,0.37826188269017136,0.5260146201180784,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_triple_label,4,0.4080245924065524,0.530281980254649,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_endpoint_position,6,0.39489387207791016,0.5306486353624003,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_triple_plus_position_plus_sign,11,0.40840027972265047,0.5386018608308385,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,raw,0,0.4672655165195465,0.5394515384313174,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,remove_sign,1,0.4661210812354467,0.5391021315710042,0.5789473684210527
